"Plot_Name","Date_Check","Soil_Moisture","Relative_Humidity","PAR","Soil_Temp","Air_Temp"
"HH115",2018-04-02 14:00:00,0.3039,38.7,391.2,37.465,41.277
"HH115",2018-04-02 15:00:00,0.3039,38.2,371.2,37.893,43.579
"HH115",2018-04-02 16:00:00,0.3039,39.1,396.2,38.226,43.534
"HH115",2018-04-02 17:00:00,0.3032,43.3,188.7,38.511,43.351
"HH115",2018-04-02 18:00:00,0.3024,44.1,123.7,38.7,43.075
"HH115",2018-04-02 19:00:00,0.3032,49.6,31.2,38.795,41.787
"HH115",2018-04-02 20:00:00,0.3032,53.9,1.2,38.795,41.416
"HH115",2018-04-02 21:00:00,0.3032,62.5,1.2,38.748,38.653
"HH115",2018-04-02 22:00:00,0.3032,69.1,1.2,38.7,38.557
"HH115",2018-04-02 23:00:00,0.3032,72.7,1.2,38.653,38.653
"HH115",2018-04-03 00:00:00,0.3032,75.3,1.2,38.606,39.173
"HH115",2018-04-03 01:00:00,0.3032,78,1.2,38.606,39.69
"HH115",2018-04-03 02:00:00,0.3032,78,1.2,38.606,39.407
"HH115",2018-04-03 03:00:00,0.3024,77.6,1.2,38.606,39.173
"HH115",2018-04-03 04:00:00,0.3032,82.4,1.2,38.606,39.124
"HH115",2018-04-03 05:00:00,0.3032,86.2,1.2,38.606,39.078
"HH115",2018-04-03 06:00:00,0.3032,88.9,1.2,38.653,39.22
"HH115",2018-04-03 07:00:00,0.3032,91.8,1.2,38.653,39.83
"HH115",2018-04-03 08:00:00,0.3024,94.1,6.2,38.7,39.36
"HH115",2018-04-03 09:00:00,0.3032,95.2,23.7,38.748,39.313
"HH115",2018-04-03 10:00:00,0.3039,95.6,43.7,38.795,38.889
"HH115",2018-04-03 11:00:00,0.3046,96.2,53.7,38.889,38.984
"HH115",2018-04-03 12:00:00,0.309,96.7,61.2,38.937,39.313
"HH115",2018-04-03 13:00:00,0.3177,96.9,91.2,39.031,38.984
"HH115",2018-04-03 14:00:00,0.3191,96.9,78.7,39.124,38.511
"HH115",2018-04-03 15:00:00,0.3693,97.3,51.2,39.22,38.273
"HH115",2018-04-03 16:00:00,0.3613,97.4,63.7,39.267,37.798
"HH115",2018-04-03 17:00:00,0.3526,97.4,48.7,39.267,37.225
"HH115",2018-04-03 18:00:00,0.3475,97.3,26.2,39.313,36.072
"HH115",2018-04-03 19:00:00,0.3446,97.4,3.7,39.267,35.249
"HH115",2018-04-03 20:00:00,0.3431,97.3,1.2,39.22,35.2
"HH115",2018-04-03 21:00:00,0.3409,97.3,1.2,39.124,34.761
"HH115",2018-04-03 22:00:00,0.3402,97.4,1.2,39.031,34.565
"HH115",2018-04-03 23:00:00,0.3395,97.3,1.2,38.937,33.78
"HH115",2018-04-04 00:00:00,0.338,97,1.2,38.842,33.188
"HH115",2018-04-04 01:00:00,0.3366,96.4,1.2,38.748,32.542
"HH115",2018-04-04 02:00:00,0.3329,94.6,1.2,38.606,30.835
"HH115",2018-04-04 03:00:00,0.3315,94.7,1.2,38.464,28.477
"HH115",2018-04-04 04:00:00,0.3271,92.2,1.2,38.322,26.749
"HH115",2018-04-04 05:00:00,0.325,87.6,1.2,38.084,26.485
"HH115",2018-04-04 06:00:00,0.3235,87.1,1.2,37.893,25.632
"HH115",2018-04-04 07:00:00,0.3213,86.7,8.7,37.656,25.417
"HH115",2018-04-04 08:00:00,0.3206,84.7,71.2,37.465,27.277
"HH115",2018-04-04 09:00:00,0.3235,79.7,258.7,37.225,28.944
"HH115",2018-04-04 10:00:00,0.325,75.6,318.7,37.13,29.406
"HH115",2018-04-04 11:00:00,0.3264,73,383.7,37.035,32.092
"HH115",2018-04-04 12:00:00,0.325,70.1,421.2,37.13,31.591
"HH115",2018-04-04 13:00:00,0.3235,70.7,381.2,37.321,32.641
"HH115",2018-04-04 14:00:00,0.3228,69.2,391.2,37.513,33.138
"HH115",2018-04-04 15:00:00,0.3213,69.7,343.7,37.702,32.742
"HH115",2018-04-04 16:00:00,0.3199,71.7,226.2,37.846,33.188
"HH115",2018-04-04 17:00:00,0.3199,66.3,191.2,37.893,33.138
"HH115",2018-04-04 18:00:00,0.3184,65,126.2,37.893,32.592
"HH115",2018-04-04 19:00:00,0.3184,65.7,31.2,37.893,31.138
"HH115",2018-04-04 20:00:00,0.3177,65.4,1.2,37.751,30.175
"HH115",2018-04-04 21:00:00,0.3155,65.8,1.2,37.56,29.046
"HH115",2018-04-04 22:00:00,0.3141,68.3,1.2,37.321,27.957
"HH115",2018-04-04 23:00:00,0.3133,71.4,1.2,37.13,27.381
"HH115",2018-04-05 00:00:00,0.3126,73.6,1.2,36.939,26.749
"HH115",2018-04-05 01:00:00,0.3119,73.2,1.2,36.795,26.908
"HH115",2018-04-05 02:00:00,0.3112,71,1.2,36.651,25.311
"HH115",2018-04-05 03:00:00,0.3097,71.6,1.2,36.505,25.257
"HH115",2018-04-05 04:00:00,0.3097,70.8,1.2,36.361,23.848
"HH115",2018-04-05 05:00:00,0.3082,72.1,1.2,36.217,22.415
"HH115",2018-04-05 06:00:00,0.3075,75,1.2,36.12,21.801
"HH115",2018-04-05 07:00:00,0.3061,77.8,13.7,35.976,22.136
"HH115",2018-04-05 08:00:00,0.3061,77.1,101.2,35.879,26.856
"HH115",2018-04-05 09:00:00,0.3112,62.7,271.2,35.782,30.936
"HH115",2018-04-05 10:00:00,0.3119,50.9,421.2,35.733,33.633
"HH115",2018-04-05 11:00:00,0.3126,47.2,498.7,35.733,36.459
"HH115",2018-04-05 12:00:00,0.3133,46.6,731.2,35.879,40.158
"HH115",2018-04-05 13:00:00,0.3126,45.6,588.7,36.313,40.111
"HH115",2018-04-05 14:00:00,0.3119,49.8,361.2,36.891,39.783
"HH115",2018-04-05 15:00:00,0.3112,54.2,266.2,37.321,37.798
"HH115",2018-04-05 16:00:00,0.3133,80.3,116.2,37.609,32.742
"HH115",2018-04-05 17:00:00,0.3177,91.1,73.7,37.656,34.027
"HH115",2018-04-05 18:00:00,0.3199,92.6,41.2,37.656,34.761
"HH115",2018-04-05 19:00:00,0.3206,92,8.7,37.609,34.419
"HH115",2018-04-05 20:00:00,0.322,92.4,1.2,37.56,33.287
"HH115",2018-04-05 21:00:00,0.3242,93.8,1.2,37.513,32.392
"HH115",2018-04-05 22:00:00,0.3264,95.3,1.2,37.416,32.542
"HH115",2018-04-05 23:00:00,0.33,96,1.2,37.274,32.742
"HH115",2018-04-06 00:00:00,0.3308,96.5,1.2,37.179,32.79
"HH115",2018-04-06 01:00:00,0.33,96.8,1.2,37.081,31.843
"HH115",2018-04-06 02:00:00,0.3264,97.1,1.2,36.986,31.44
"HH115",2018-04-06 03:00:00,0.3279,97.3,1.2,36.939,32.94
"HH115",2018-04-06 04:00:00,0.3279,97.7,1.2,36.891,33.534
"HH115",2018-04-06 05:00:00,0.3286,97.8,1.2,36.842,34.272
"HH115",2018-04-06 06:00:00,0.3286,95.3,1.2,36.795,33.78
"HH115",2018-04-06 07:00:00,0.3271,92,8.7,36.747,33.831
"HH115",2018-04-06 08:00:00,0.3279,88.3,58.7,36.698,34.174
"HH115",2018-04-06 09:00:00,0.3308,84.8,123.7,36.698,34.223
"HH115",2018-04-06 10:00:00,0.3344,72.9,243.7,36.747,35.249
"HH115",2018-04-06 11:00:00,0.3329,71.2,408.7,36.795,36.361
"HH115",2018-04-06 12:00:00,0.3315,65,396.2,37.035,34.957
"HH115",2018-04-06 13:00:00,0.3293,60.6,251.2,37.321,32.592
"HH115",2018-04-06 14:00:00,0.3279,59.2,283.7,37.416,33.237
"HH115",2018-04-06 15:00:00,0.3264,52.8,401.2,37.465,35.249
"HH115",2018-04-06 16:00:00,0.3257,48.1,661.2,37.56,34.858
"HH115",2018-04-06 17:00:00,0.3242,46.7,203.7,37.656,32.092
"HH115",2018-04-06 18:00:00,0.3235,47.9,113.7,37.609,30.682
"HH115",2018-04-06 19:00:00,0.3228,48.2,38.7,37.465,29.098
"HH115",2018-04-06 20:00:00,0.3199,52,1.2,37.225,27.957
"HH115",2018-04-06 21:00:00,0.3191,57,1.2,36.986,26.697
"HH115",2018-04-06 22:00:00,0.3177,60.3,1.2,36.747,25.9
"HH115",2018-04-06 23:00:00,0.3141,62.7,1.2,36.554,25.525
"HH115",2018-04-07 00:00:00,0.3126,63.1,1.2,36.313,24.555
"HH115",2018-04-07 01:00:00,0.3119,64.8,1.2,36.169,23.135
"HH115",2018-04-07 02:00:00,0.3097,66.9,1.2,35.976,21.913
"HH115",2018-04-07 03:00:00,0.3075,67.1,1.2,35.83,21.238
"HH115",2018-04-07 04:00:00,0.3024,67.3,1.2,35.685,20.615
"HH115",2018-04-07 05:00:00,0.2988,63,1.2,35.541,19.355
"HH115",2018-04-07 06:00:00,0.2966,69.9,1.2,35.443,18.131
"HH115",2018-04-07 07:00:00,0.2937,70.6,13.7,35.298,19.065
"HH115",2018-04-07 08:00:00,0.293,65.8,123.7,35.2,22.192
"HH115",2018-04-07 09:00:00,0.2959,60.6,323.7,35.103,24.447
"HH115",2018-04-07 10:00:00,0.3046,53.4,511.2,35.055,27.592
"HH115",2018-04-07 11:00:00,0.3082,49.9,638.7,35.006,30.072
"HH115",2018-04-07 12:00:00,0.3119,47.9,893.7,34.957,33.336
"HH115",2018-04-07 13:00:00,0.3141,47.1,793.7,35.103,34.124
"HH115",2018-04-07 14:00:00,0.3141,46.4,783.7,35.541,35.733
"HH115",2018-04-07 15:00:00,0.3126,44.7,756.2,36.025,36.939
"HH115",2018-04-07 16:00:00,0.3112,42.3,618.7,36.361,39.031
"HH115",2018-04-07 17:00:00,0.3104,40.7,258.7,36.698,36.986
"HH115",2018-04-07 18:00:00,0.3104,39.6,131.2,36.842,35.83
"HH115",2018-04-07 19:00:00,0.3104,43,28.7,36.795,33.584
"HH115",2018-04-07 20:00:00,0.3104,46.4,1.2,36.698,30.531
"HH115",2018-04-07 21:00:00,0.3075,48.7,1.2,36.459,28.684
"HH115",2018-04-07 22:00:00,0.3068,49.7,1.2,36.266,27.014
"HH115",2018-04-07 23:00:00,0.3061,59.8,1.2,36.072,26.112
"HH115",2018-04-08 00:00:00,0.3053,66.6,1.2,35.879,24.012
"HH115",2018-04-08 01:00:00,0.3039,72.5,1.2,35.733,22.969
"HH115",2018-04-08 02:00:00,0.3024,74.9,1.2,35.638,21.576
"HH115",2018-04-08 03:00:00,0.2995,77.9,1.2,35.492,23.355
"HH115",2018-04-08 04:00:00,0.2966,74.3,1.2,35.346,22.415
"HH115",2018-04-08 05:00:00,0.2937,69.2,1.2,35.249,22.471
"HH115",2018-04-08 06:00:00,0.2915,71.9,1.2,35.152,20.388
"HH115",2018-04-08 07:00:00,0.2901,75.3,16.2,35.055,19.816
"HH115",2018-04-08 08:00:00,0.2908,75.2,131.2,34.957,27.277
"HH115",2018-04-08 09:00:00,0.2966,54.5,303.7,34.858,30.072
"HH115",2018-04-08 10:00:00,0.3017,44.7,496.2,34.81,34.468
"HH115",2018-04-08 11:00:00,0.3053,39.6,676.2,34.81,37.846
"HH115",2018-04-08 12:00:00,0.3068,34.5,818.7,34.858,38.084
"HH115",2018-04-08 13:00:00,0.3075,30.6,606.2,35.103,39.22
"HH115",2018-04-08 14:00:00,0.3075,29.9,511.2,35.638,40.158
"HH115",2018-04-08 15:00:00,0.3068,30.1,448.7,36.12,40.158
"HH115",2018-04-08 16:00:00,0.3061,34.4,363.7,36.505,39.454
"HH115",2018-04-08 17:00:00,0.3053,41.2,231.2,36.795,38.842
"HH115",2018-04-08 18:00:00,0.3061,44.3,113.7,36.986,35.976
"HH115",2018-04-08 19:00:00,0.3053,49.3,21.2,37.035,34.075
"HH115",2018-04-08 20:00:00,0.3053,53.2,1.2,36.986,33.089
"HH115",2018-04-08 21:00:00,0.3053,57.9,1.2,36.842,33.039
"HH115",2018-04-08 22:00:00,0.3053,62.9,1.2,36.651,32.691
"HH115",2018-04-08 23:00:00,0.3053,71.5,1.2,36.554,30.733
"HH115",2018-04-09 00:00:00,0.3053,83,1.2,36.459,29.561
"HH115",2018-04-09 01:00:00,0.3039,88.7,1.2,36.361,29.356
"HH115",2018-04-09 02:00:00,0.3032,90.3,1.2,36.266,29.406
"HH115",2018-04-09 03:00:00,0.3039,91.5,1.2,36.169,29.304
"HH115",2018-04-09 04:00:00,0.3039,92.4,1.2,36.12,29.714
"HH115",2018-04-09 05:00:00,0.3039,92.9,1.2,36.12,29.869
"HH115",2018-04-09 06:00:00,0.3039,93.8,1.2,36.072,30.072
"HH115",2018-04-09 07:00:00,0.3046,94.4,1.2,36.072,30.276
"HH115",2018-04-09 08:00:00,0.3061,94.8,16.2,36.072,31.188
"HH115",2018-04-09 09:00:00,0.3075,94.8,31.2,36.072,32.293
"HH115",2018-04-09 10:00:00,0.3082,94.4,83.7,36.072,32.891
"HH115",2018-04-09 11:00:00,0.309,94,66.2,36.12,32.542
"HH115",2018-04-09 12:00:00,0.3104,93.7,58.7,36.12,33.336
"HH115",2018-04-09 13:00:00,0.3119,92.1,156.2,36.12,35.492
"HH115",2018-04-09 14:00:00,0.3475,87.7,388.7,36.12,36.986
"HH115",2018-04-09 15:00:00,0.3366,83.4,301.2,36.169,36.939
"HH115",2018-04-09 16:00:00,0.3315,81.7,163.7,36.361,35.879
"HH115",2018-04-09 17:00:00,0.3279,83.2,101.2,36.554,36.266
"HH115",2018-04-09 18:00:00,0.3279,87.3,56.2,36.698,33.287
"HH115",2018-04-09 19:00:00,0.3264,93.1,21.2,36.795,33.039
"HH115",2018-04-09 20:00:00,0.3257,93.3,1.2,36.795,32.243
"HH115",2018-04-09 21:00:00,0.322,93.7,1.2,36.747,30.682
"HH115",2018-04-09 22:00:00,0.3213,94.5,1.2,36.651,30.175
"HH115",2018-04-09 23:00:00,0.3184,95.2,1.2,36.554,29.149
"HH115",2018-04-10 00:00:00,0.3177,95.8,1.2,36.41,30.225
"HH115",2018-04-10 01:00:00,0.3162,96.3,1.2,36.313,29.766
"HH115",2018-04-10 02:00:00,0.3148,96.4,1.2,36.217,27.696
"HH115",2018-04-10 03:00:00,0.3141,96.6,1.2,36.12,26.431
"HH115",2018-04-10 04:00:00,0.3126,96.7,1.2,35.976,26.06
"HH115",2018-04-10 05:00:00,0.3119,95.5,1.2,35.83,25.74
"HH115",2018-04-10 06:00:00,0.3104,93.6,1.2,35.733,26.06
"HH115",2018-04-10 07:00:00,0.309,91.5,16.2,35.638,27.118
"HH115",2018-04-10 08:00:00,0.3119,88.3,118.7,35.541,31.692
"HH115",2018-04-10 09:00:00,0.3155,79.8,253.7,35.443,34.713
"HH115",2018-04-10 10:00:00,0.3162,71.5,508.7,35.443,38.606
"HH115",2018-04-10 11:00:00,0.3155,62.1,493.7,35.638,39.643
"HH115",2018-04-10 12:00:00,0.3133,54.1,786.2,36.025,41.554
"HH115",2018-04-10 13:00:00,0.3126,50.5,718.7,36.603,46.121
"HH115",2018-04-10 14:00:00,0.3119,51.5,438.7,37.225,44.674
"HH115",2018-04-10 15:00:00,0.3119,48.9,531.2,37.702,43.671
"HH115",2018-04-10 16:00:00,0.3104,50.4,243.7,38.084,43.579
"HH115",2018-04-10 17:00:00,0.3112,50.4,191.2,38.322,44.4
"HH115",2018-04-10 18:00:00,0.3097,51.3,106.2,38.464,43.122
"HH115",2018-04-10 19:00:00,0.3104,55,28.7,38.511,42.202
"HH115",2018-04-10 20:00:00,0.3104,56.5,1.2,38.511,42.017
"HH115",2018-04-10 21:00:00,0.3104,58.7,1.2,38.464,41.508
"HH115",2018-04-10 22:00:00,0.3104,62.3,1.2,38.368,40.345
"HH115",2018-04-10 23:00:00,0.3104,65.5,1.2,38.273,39.83
"HH115",2018-04-11 00:00:00,0.3104,68.4,1.2,38.226,39.877
"HH115",2018-04-11 01:00:00,0.3104,72.9,1.2,38.131,39.078
"HH115",2018-04-11 02:00:00,0.3104,72.9,1.2,38.084,39.643
"HH115",2018-04-11 03:00:00,0.3097,72.7,1.2,38.037,39.124
"HH115",2018-04-11 04:00:00,0.3104,72.2,1.2,37.942,39.736
"HH115",2018-04-11 05:00:00,0.3097,71.1,1.2,37.893,39.313
"HH115",2018-04-11 06:00:00,0.309,72.5,1.2,37.846,37.035
"HH115",2018-04-11 07:00:00,0.3097,75.9,18.7,37.751,37.225
"HH115",2018-04-11 08:00:00,0.309,75.8,126.2,37.656,40.438
"HH115",2018-04-11 09:00:00,0.309,70.8,263.7,37.609,45.082
"HH115",2018-04-11 10:00:00,0.3082,65,498.7,37.751,51.544
"HH115",2018-04-11 11:00:00,0.3082,58.5,523.7,38.084,55.299
"HH115",2018-04-11 12:00:00,0.3082,53.6,968.7,38.653,60.818
"HH115",2018-04-11 13:00:00,0.3082,49.6,768.7,39.407,63.005
"HH115",2018-04-11 14:00:00,0.3075,46.9,563.7,40.392,64.546
"HH115",2018-04-11 15:00:00,0.3075,44,528.7,41.23,65.574
"HH115",2018-04-11 16:00:00,0.3075,43.3,351.2,41.925,65.017
"HH115",2018-04-11 17:00:00,0.3061,44.6,133.7,42.386,64.288
"HH115",2018-04-11 18:00:00,0.3061,46.6,58.7,42.708,62.406
"HH115",2018-04-11 19:00:00,0.3061,55.1,26.2,42.847,52.686
"HH115",2018-04-11 20:00:00,0.3053,60.9,1.2,42.847,50.533
"HH115",2018-04-11 21:00:00,0.3053,63.9,1.2,42.755,49.737
"HH115",2018-04-11 22:00:00,0.3068,67,1.2,42.57,48.004
"HH115",2018-04-11 23:00:00,0.3068,74.5,1.2,42.433,48.45
"HH115",2018-04-12 00:00:00,0.3061,78,1.2,42.294,46.974
"HH115",2018-04-12 01:00:00,0.3061,85.1,1.2,42.156,46.256
"HH115",2018-04-12 02:00:00,0.3068,86.9,1.2,42.064,45.624
"HH115",2018-04-12 03:00:00,0.3097,91.6,1.2,41.97,45.354
"HH115",2018-04-12 04:00:00,0.3097,83.5,1.2,41.878,53.166
"HH115",2018-04-12 05:00:00,0.3104,71.5,1.2,41.832,52.947
"HH115",2018-04-12 06:00:00,0.3097,68.8,1.2,41.787,53.733
"HH115",2018-04-12 07:00:00,0.3097,67.6,16.2,41.787,54.3
"HH115",2018-04-12 08:00:00,0.3097,65.8,143.7,41.787,57.29
"HH115",2018-04-12 09:00:00,0.309,61.4,278.7,41.878,61.934
"HH115",2018-04-12 10:00:00,0.309,55.3,553.7,42.109,66.643
"HH115",2018-04-12 11:00:00,0.3082,51.3,748.7,42.57,70.759
"HH115",2018-04-12 12:00:00,0.3082,48,916.2,43.259,72.48
"HH115",2018-04-12 13:00:00,0.3075,44,793.7,44.037,73.861
"HH115",2018-04-12 14:00:00,0.3075,42.3,438.7,44.946,72.567
"HH115",2018-04-12 15:00:00,0.3068,42.7,458.7,45.669,73.17
"HH115",2018-04-12 16:00:00,0.3053,43.3,313.7,46.211,71.577
"HH115",2018-04-12 17:00:00,0.3053,54.1,238.7,46.616,63.09
"HH115",2018-04-12 18:00:00,0.3039,63.9,136.2,46.841,56.858
"HH115",2018-04-12 19:00:00,0.3046,74.5,41.2,46.841,48.45
"HH115",2018-04-12 20:00:00,0.3046,80.7,1.2,46.616,46.661
"HH115",2018-04-12 21:00:00,0.3046,82,1.2,46.301,45.354
"HH115",2018-04-12 22:00:00,0.3046,82,1.2,45.941,44.809
"HH115",2018-04-12 23:00:00,0.3046,82,1.2,45.579,43.9
"HH115",2018-04-13 00:00:00,0.3046,81.7,1.2,45.217,43.534
"HH115",2018-04-13 01:00:00,0.3039,82.6,1.2,44.901,42.847
"HH115",2018-04-13 02:00:00,0.3046,84.2,1.2,44.627,41.832
"HH115",2018-04-13 03:00:00,0.3046,86.9,1.2,44.355,40.111
"HH115",2018-04-13 04:00:00,0.3046,89,1.2,44.082,39.83
"HH115",2018-04-13 05:00:00,0.3046,89.8,1.2,43.763,39.97
"HH115",2018-04-13 06:00:00,0.3046,90.6,1.2,43.534,40.017
"HH115",2018-04-13 07:00:00,0.3046,91.1,18.7,43.306,41.043
"HH115",2018-04-13 08:00:00,0.3039,89.5,116.2,43.075,44.674
"HH115",2018-04-13 09:00:00,0.3046,84.8,236.2,42.984,47.914
"HH115",2018-04-13 10:00:00,0.3039,79.9,296.2,43.075,49.294
"HH115",2018-04-13 11:00:00,0.3039,79.2,86.2,43.306,48.983
"HH115",2018-04-13 12:00:00,0.3039,79.5,118.7,43.443,47.736
"HH115",2018-04-13 13:00:00,0.3032,80.4,151.2,43.579,45.489
"HH115",2018-04-13 14:00:00,0.3039,83.5,86.2,43.624,42.478
"HH115",2018-04-13 15:00:00,0.3039,86.5,73.7,43.624,42.57
"HH115",2018-04-13 16:00:00,0.3039,86.4,101.2,43.579,43.351
"HH115",2018-04-13 17:00:00,0.3061,87.8,36.2,43.488,43.624
"HH115",2018-04-13 18:00:00,0.309,91.9,56.2,43.396,43.03
"HH115",2018-04-13 19:00:00,0.3082,93.7,11.2,43.351,41.74
"HH115",2018-04-13 20:00:00,0.3082,94.8,1.2,43.306,39.502
"HH115",2018-04-13 21:00:00,0.3075,95.8,1.2,43.167,40.204
"HH115",2018-04-13 22:00:00,0.3075,95.3,1.2,43.03,40.251
"HH115",2018-04-13 23:00:00,0.3141,95.1,1.2,42.892,39.407
"HH115",2018-04-14 00:00:00,0.3141,96,1.2,42.708,38.7
"HH115",2018-04-14 01:00:00,0.3453,96.5,1.2,42.57,38.322
"HH115",2018-04-14 02:00:00,0.3947,96.6,1.2,42.386,37.846
"HH115",2018-04-14 03:00:00,0.3903,96.8,1.2,42.156,37.416
"HH115",2018-04-14 04:00:00,0.3845,97.1,1.2,41.878,37.513
"HH115",2018-04-14 05:00:00,0.3809,97,1.2,41.693,37.416
"HH115",2018-04-14 06:00:00,0.3758,97,1.2,41.554,37.274
"HH115",2018-04-14 07:00:00,0.3678,97.1,6.2,41.416,37.989
"HH115",2018-04-14 08:00:00,0.3627,96.4,26.2,41.277,38.179
"HH115",2018-04-14 09:00:00,0.3569,96,36.2,41.23,38.273
"HH115",2018-04-14 10:00:00,0.3569,96.5,91.2,41.137,38.606
"HH115",2018-04-14 11:00:00,0.354,96.7,93.7,41.137,38.889
"HH115",2018-04-14 12:00:00,0.3518,96.7,183.7,41.184,39.36
"HH115",2018-04-14 13:00:00,0.3482,96.5,178.7,41.23,38.511
"HH115",2018-04-14 14:00:00,0.3467,96.4,151.2,41.322,37.751
"HH115",2018-04-14 15:00:00,0.3446,96.2,103.7,41.369,37.081
"HH115",2018-04-14 16:00:00,0.3431,96.4,48.7,41.369,36.313
"HH115",2018-04-14 17:00:00,0.3467,96.7,36.2,41.322,35.492
"HH115",2018-04-14 18:00:00,0.3496,96.9,21.2,41.184,35.249
"HH115",2018-04-14 19:00:00,0.3555,96.9,3.7,40.998,35.298
"HH115",2018-04-14 20:00:00,0.3685,97,1.2,40.811,35.395
"HH115",2018-04-14 21:00:00,0.362,96.6,1.2,40.626,35.83
"HH115",2018-04-14 22:00:00,0.3903,96.6,1.2,40.485,35.2
"HH115",2018-04-14 23:00:00,0.3758,97,1.2,40.298,35.152
"HH115",2018-04-15 00:00:00,0.4143,97.3,1.2,40.158,34.957
"HH115",2018-04-15 01:00:00,0.4201,97.8,1.2,40.017,34.713
"HH115",2018-04-15 02:00:00,0.4288,98.2,1.2,39.783,34.713
"HH115",2018-04-15 03:00:00,0.4288,98.1,1.2,39.69,34.615
"HH115",2018-04-15 04:00:00,0.4288,98,1.2,39.69,34.468
"HH115",2018-04-15 05:00:00,0.4295,97.9,1.2,39.643,34.371
"HH115",2018-04-15 06:00:00,0.4288,97.8,1.2,39.502,33.732
"HH115",2018-04-15 07:00:00,0.4295,98,1.2,39.313,33.928
"HH115",2018-04-15 08:00:00,0.4295,97.7,11.2,39.173,33.831
"HH115",2018-04-15 09:00:00,0.4303,97.4,18.7,39.124,33.336
"HH115",2018-04-15 10:00:00,0.4303,97.4,43.7,38.889,33.633
"HH115",2018-04-15 11:00:00,0.4303,97.4,66.2,38.795,34.027
"HH115",2018-04-15 12:00:00,0.4317,97.4,171.2,38.889,35.055
"HH115",2018-04-15 13:00:00,0.4332,97,173.7,39.031,35.733
"HH115",2018-04-15 14:00:00,0.4325,95.6,166.2,39.267,36.169
"HH115",2018-04-15 15:00:00,0.4288,95.2,96.2,39.407,35.638
"HH115",2018-04-15 16:00:00,0.4245,96.3,126.2,39.502,35.733
"HH115",2018-04-15 17:00:00,0.4165,96.7,48.7,39.549,35.006
"HH115",2018-04-15 18:00:00,0.4063,96.6,33.7,39.596,34.027
"HH115",2018-04-15 19:00:00,0.3874,96.5,11.2,39.549,32.94
"HH115",2018-04-15 20:00:00,0.3838,96.8,1.2,39.454,32.293
"HH115",2018-04-15 21:00:00,0.3794,96.9,1.2,39.313,31.541
